delivery_area_id;partners_cnt;orders_cnt;day_of_week;hour;delay_rate;perc
13;1;1.0;3;11;0.0426452017307891;1.0
13;2;2.0;3;12;0.0436065565414127;1.0
13;9;4.0;3;13;0.0392947344613814;2.25
13;7;3.0;3;14;0.0351276861299087;2.333333333333333
13;4;2.0;3;15;0.0377686161778217;2.0
13;9;4.0;3;16;0.0401931274231923;2.25
13;7;3.0;3;17;0.0213605335179629;2.333333333333333
13;4;2.0;3;18;0.0336483699772357;2.0
13;7;3.0;3;19;0.0396578724310796;2.333333333333333
13;1;1.0;3;20;0.0348389358552409;1.0
14;12;5.0;3;11;0.0431473998522241;2.4
14;12;9.0;3;12;0.0443445750517906;1.3333333333333333
14;18;8.0;3;13;0.0429444332107293;2.25
14;11;6.0;3;14;0.042583550661651;1.8333333333333333
14;11;5.0;3;15;0.0424826424359026;2.2
14;11;5.0;3;16;0.0403087601358355;2.2
14;6;5.0;3;20;0.0449839340755536;1.2
15;12;5.0;3;10;0.0442644261823539;2.4
15;12;5.0;3;11;0.0431473998522241;2.4
15;7;3.0;3;12;0.0252337885686126;2.333333333333333
15;11;6.0;3;13;0.044257627503859;1.8333333333333333
15;7;3.0;3;14;0.0360791511394719;2.333333333333333
15;9;4.0;3;15;0.042895612634355;2.25
15;7;3.0;3;16;0.0261735937123119;2.333333333333333
15;8;4.0;3;17;0.0419219974813198;2.0
15;7;3.0;3;18;0.0272256672813647;2.333333333333333
15;7;3.0;3;19;0.0406093374406428;2.333333333333333
15;4;3.0;3;20;0.0415052183122449;1.3333333333333333
16;9;4.0;3;11;0.0424787169730603;2.25
16;7;3.0;3;12;0.020591710054934;2.333333333333333
16;8;4.0;3;13;0.0427081337569578;2.0
16;9;4.0;3;14;0.0425089319345859;2.25
16;4;2.0;3;15;0.0358587180138574;2.0
16;7;3.0;3;16;0.0215315151986333;2.333333333333333
16;8;4.0;3;17;0.0409336247167864;2.0
16;9;4.0;3;18;0.0424962443870744;2.25
16;12;5.0;3;19;0.043745491845889;2.4
16;4;3.0;3;20;0.0449452937411783;1.3333333333333333
16;1;1.0;3;21;0.0280262187504214;1.0
17;12;9.0;3;12;0.0443445750517906;1.3333333333333333
17;12;9.0;3;13;0.0443445750517906;1.3333333333333333
17;18;9.0;3;14;0.0449985168957901;2.0
17;1;1.0;3;9;0.0158818491835844;1.0
17;1;1.0;3;8;0.0158818491835844;1.0
18;8;4.0;3;10;0.0431357512698898;2.0
18;3;2.0;3;11;0.0261271869174879;1.5
18;2;2.0;3;12;0.0421987817937654;1.0
18;12;5.0;3;13;0.0432192198556181;2.4
18;7;3.0;3;14;0.0314370726257933;2.333333333333333
18;1;1.0;3;15;0.001745529064237;1.0
18;7;3.0;3;16;0.0215315151986333;2.333333333333333
18;1;1.0;3;17;0.0057512538700574;1.0
18;4;2.0;3;18;0.0327891627058397;2.0
18;3;2.0;3;19;0.0399110745523587;1.5
18;1;1.0;3;20;0.0107919377859431;1.0
18;1;1.0;3;21;0.0111634382080745;1.0
18;1;1.0;3;9;0.0158818491835844;1.0
19;8;4.0;3;12;0.0427081337569578;2.0
19;7;6.0;3;13;0.0422146984443698;1.1666666666666667
19;11;5.0;3;15;0.0424826424359026;2.2
19;11;5.0;3;16;0.0403087601358355;2.2
19;4;3.0;3;21;0.0379836298690514;1.3333333333333333
19;2;2.0;3;9;0.0317692877893518;1.0
20;8;4.0;3;11;0.0431357512698898;2.0
20;8;4.0;3;12;0.0427081337569578;2.0
20;11;5.0;3;13;0.0395522073610974;2.2
20;9;4.0;3;14;0.0339474659840725;2.25
20;9;4.0;3;15;0.0334450318863042;2.25
20;11;6.0;3;16;0.044542438816187;1.8333333333333333
20;7;3.0;3;21;0.0420660022464977;2.333333333333333
21;7;6.0;3;12;0.0449145554496329;1.1666666666666667
21;7;6.0;3;13;0.0422146984443698;1.1666666666666667
21;2;2.0;3;14;0.0430063115164227;1.0
21;13;6.0;3;15;0.0449698471255038;2.1666666666666665
21;10;5.0;3;16;0.0401984783993627;2.0
21;9;4.0;3;20;0.0446758507577546;2.25
21;3;2.0;3;21;0.040658964600115;1.5
21;2;2.0;3;9;0.0317692877893518;1.0
21;1;1.0;3;8;0.0158818491835844;1.0
22;7;3.0;3;10;0.0234346453090547;2.333333333333333
22;3;2.0;3;11;0.022303341498801;1.5
22;2;2.0;3;12;0.0383749363750785;1.0
22;2;2.0;3;13;0.0383749363750785;1.0
22;2;2.0;3;14;0.0391824660977358;1.0
22;9;4.0;3;15;0.0334450318863042;2.25
22;4;2.0;3;16;0.0239763249579419;2.0
22;7;3.0;3;17;0.0213236257629927;2.333333333333333
22;7;3.0;3;18;0.0262372945168313;2.333333333333333
22;7;3.0;3;19;0.0384831794004964;2.333333333333333
22;7;3.0;3;20;0.0445808093622711;2.333333333333333
22;1;1.0;3;21;0.0023035580455201;1.0
23;10;5.0;3;11;0.0402470352550469;2.0
23;10;5.0;3;12;0.0398194177421148;2.0
23;13;6.0;3;13;0.0424169041681887;2.1666666666666665
23;7;6.0;3;14;0.039628488677305;1.1666666666666667
23;10;5.0;3;16;0.0401984783993627;2.0
23;11;5.0;3;20;0.0399283926928579;2.2
23;10;5.0;3;21;0.0410570809379163;2.0
23;1;1.0;3;9;0.014307162177293;1.0
24;8;7.0;3;12;0.0447481535046098;1.1428571428571428
24;10;5.0;3;13;0.03734191639768;2.0
24;11;6.0;3;14;0.0421327201980708;1.8333333333333333
24;11;6.0;3;15;0.0414661399250735;1.8333333333333333
24;11;6.0;3;16;0.0392922576250064;1.8333333333333333
24;11;6.0;3;17;0.0410613516374985;1.8333333333333333
24;9;4.0;3;21;0.0391360762753137;2.25
25;8;4.0;3;10;0.0431357512698898;2.0
25;3;2.0;3;11;0.0261837127056315;1.5
25;8;4.0;3;12;0.0427081337569578;2.0
25;11;6.0;3;13;0.0389131969677584;1.8333333333333333
25;7;3.0;3;14;0.034815439568919;2.333333333333333
25;11;6.0;3;15;0.0414661399250735;1.8333333333333333
25;10;5.0;3;16;0.0377209770549279;2.0
25;8;7.0;3;17;0.044290638799575;1.1428571428571428
25;10;5.0;3;18;0.0426658597591362;2.0
25;9;4.0;3;19;0.043966136439418;2.25
25;3;2.0;3;21;0.0440373315432406;1.5
26;11;6.0;3;10;0.0396244340767131;1.8333333333333333
26;8;4.0;3;11;0.0423023445357826;2.0
26;7;3.0;3;12;0.0198270418432575;2.333333333333333
26;10;5.0;3;13;0.0365085096635728;2.0
26;2;2.0;3;14;0.0389198021497641;1.0
26;7;3.0;3;15;0.0352788429233386;2.333333333333333
26;7;3.0;3;16;0.0207668469869568;2.333333333333333
26;10;5.0;3;17;0.0353692465597934;2.0
26;10;5.0;3;18;0.041832453025029;2.0
26;9;4.0;3;19;0.0363979715434464;2.25
26;10;5.0;3;20;0.0426904279927105;2.0
26;1;1.0;3;21;0.0020408940975484;1.0
27;8;4.0;3;10;0.0423023445357826;2.0
27;1;1.0;3;11;0.0417196499623093;1.0
27;2;2.0;3;12;0.0381122724271068;1.0
27;2;2.0;3;13;0.0381122724271068;1.0
27;2;2.0;3;14;0.0389198021497641;1.0
27;1;1.0;3;15;9.182189002609728e-05;1.0
27;1;1.0;3;16;0.0045104975686598;1.0
27;6;3.0;3;17;0.0445968270459168;2.0
27;4;2.0;3;18;0.0290392696621464;2.0
27;1;1.0;3;19;0.0067360149164524;1.0
27;3;2.0;3;20;0.0419365280735687;1.5
27;4;2.0;3;21;0.0417700426995737;2.0
28;8;4.0;3;10;0.0393288146887974;2.0
28;2;1.0;3;11;0.0171616654126613;2.0
28;7;3.0;3;12;0.0198270418432575;2.333333333333333
28;2;2.0;3;13;0.0421921956470856;1.0
28;2;2.0;3;14;0.0429997253697429;1.0
28;4;2.0;3;15;0.0321088249701641;2.0
28;4;2.0;3;16;0.0237136610099702;2.0
28;6;3.0;3;17;0.0445968270459168;2.0
28;4;2.0;3;18;0.0290392696621464;2.0
28;4;2.0;3;19;0.0431642860443745;2.0
28;9;4.0;3;20;0.037107685861783;2.25
28;1;1.0;3;21;0.0020408940975484;1.0
28;1;1.0;3;9;0.0140444982293213;1.0
29;3;2.0;3;10;0.0296453896464534;1.5
29;3;2.0;3;11;0.0242198965968446;1.5
29;1;1.0;3;12;0.0007705455642052;1.0
29;1;1.0;3;13;0.0014535790402776;1.0
29;2;2.0;3;14;0.0429997253697429;1.0
29;1;1.0;3;15;9.182189002609728e-05;1.0
29;1;1.0;3;16;0.0045104975686598;1.0
29;1;1.0;3;17;0.0039139029157942;1.0
29;1;1.0;3;18;0.0067360149164524;1.0
29;1;1.0;3;19;0.0067360149164524;1.0
29;1;1.0;3;20;0.0067511282264034;1.0
29;1;1.0;3;21;0.0020408940975484;1.0
30;10;6.0;3;10;0.040722275663001;1.6666666666666667
30;9;5.0;3;11;0.0447173973172923;1.8
30;10;6.0;3;12;0.0439541183594732;1.6666666666666667
30;9;4.0;3;14;0.0396755925011076;2.25
30;10;5.0;3;17;0.0333469321691607;2.0
30;11;6.0;3;21;0.0408245240751431;1.8333333333333333
31;10;5.0;3;10;0.0361354918588594;2.0
31;7;3.0;3;11;0.0139503398259679;2.333333333333333
31;3;2.0;3;12;0.0423809822963714;1.5
31;10;5.0;3;13;0.0348924097116705;2.0
31;11;5.0;3;14;0.0402166227666328;2.2
31;7;3.0;3;15;0.0418403761744809;2.333333333333333
31;7;3.0;3;16;0.0187445325963241;2.333333333333333
31;4;2.0;3;17;0.0348183279917833;2.0
31;7;3.0;3;18;0.0234503119145221;2.333333333333333
31;3;2.0;3;19;0.0408414444174741;1.5
31;7;3.0;3;20;0.0350590685980975;2.333333333333333
31;1;1.0;3;21;0.0258555887422852;1.0
31;1;1.0;3;9;0.0378591928740581;1.0
32;2;1.0;3;10;0.0421195031820656;2.0
32;3;2.0;3;11;0.0399437685928657;1.5
32;7;3.0;3;12;0.0150296890296921;2.333333333333333
32;1;1.0;3;13;0.0282767615044695;1.0
32;12;5.0;3;14;0.0438836352611536;2.4
32;7;6.0;3;15;0.042212533576908;1.1666666666666667
32;7;4.0;3;16;0.0446208392944471;1.75
32;7;3.0;3;17;0.0185366431606836;2.333333333333333
32;12;5.0;3;18;0.042653553211102;2.4
32;5;4.0;3;19;0.0373165150670517;1.25
32;12;5.0;3;20;0.0435115281787836;2.4
32;3;2.0;3;21;0.043263512060172;1.5
33;7;4.0;3;11;0.0423034057709776;1.75
33;12;6.0;3;13;0.0401307027762697;2.0
33;12;6.0;3;16;0.042942280658201;2.0
33;12;5.0;3;18;0.042653553211102;2.4
33;3;2.0;3;21;0.043263512060172;1.5
34;12;6.0;3;10;0.0413078708241341;2.0
34;7;3.0;3;11;0.0139503398259679;2.333333333333333
34;10;5.0;3;12;0.0449272931398509;2.0
34;7;3.0;3;13;0.0150296890296921;2.333333333333333
34;12;5.0;3;14;0.036047128495954;2.4
34;12;5.0;3;15;0.0353805482229566;2.4
34;12;6.0;3;16;0.0407085145285721;2.0
34;10;5.0;3;17;0.0437407929591099;2.0
34;12;5.0;3;18;0.0406679130254746;2.4
34;7;3.0;3;19;0.0289614386363228;2.333333333333333
34;3;2.0;3;21;0.043263512060172;1.5
35;2;1.0;3;10;0.0229046164112204;2.0
35;2;1.0;3;11;0.0384408772606625;2.0
35;1;1.0;3;12;0.0343585729980733;1.0
35;1;1.0;3;13;0.0321344483935904;1.0
35;4;2.0;3;14;0.0370781264246986;2.0
35;7;3.0;3;15;0.0362376355389101;2.333333333333333
35;4;2.0;3;16;0.0350039240316724;2.0
35;7;3.0;3;17;0.0185366431606836;2.333333333333333
35;7;3.0;3;18;0.0234503119145221;2.333333333333333
35;7;3.0;3;19;0.0289614386363228;2.333333333333333
35;7;3.0;3;20;0.0388825858199253;2.333333333333333
35;2;1.0;3;21;0.0431611785573481;2.0
36;11;6.0;3;10;0.0420292616207863;1.8333333333333333
36;10;5.0;3;11;0.0378867275729044;2.0
36;10;5.0;3;12;0.0404326399069575;2.0
36;10;5.0;3;13;0.0404326399069575;2.0
36;7;3.0;3;14;0.0297741077693052;2.333333333333333
36;7;3.0;3;15;0.034380546278527;2.333333333333333
36;10;5.0;3;16;0.0432834317824044;2.0
36;9;4.0;3;17;0.0341585148086979;2.25
36;13;6.0;3;18;0.0410962812685164;2.1666666666666665
36;7;6.0;3;20;0.0425096148524934;1.1666666666666667
36;4;3.0;3;21;0.0408716306241308;1.3333333333333333
36;2;2.0;3;9;0.0182531441879432;1.0
37;8;7.0;3;11;0.0439080636439431;1.1428571428571428
37;11;6.0;3;12;0.0434581476247096;1.8333333333333333
37;12;5.0;3;20;0.0417715233048771;2.4
37;3;2.0;3;21;0.0387610966738687;1.5
38;10;5.0;3;10;0.0404910818900783;2.0
38;8;4.0;3;11;0.0417838094017943;2.0
38;10;5.0;3;12;0.0377937725952158;2.0
38;10;5.0;3;13;0.0377937725952158;2.0
38;10;5.0;3;14;0.0441541840752103;2.0
38;7;3.0;3;15;0.034380546278527;2.333333333333333
38;10;6.0;3;16;0.0448827091155883;1.6666666666666667
38;10;5.0;3;17;0.0337113886215859;2.0
38;13;6.0;3;18;0.0410962812685164;2.1666666666666665
38;13;6.0;3;19;0.0423030122968815;2.1666666666666665
38;4;3.0;3;20;0.0417731679906077;1.3333333333333333
38;1;1.0;3;21;0.0219507038147051;1.0
39;5;3.0;3;10;0.0347934547345943;1.6666666666666667
39;8;4.0;3;11;0.0417838094017943;2.0
39;2;2.0;3;12;0.0286826381923568;1.0
39;5;3.0;3;13;0.0358728039383185;1.6666666666666667
39;7;3.0;3;14;0.0297741077693052;2.333333333333333
39;3;2.0;3;15;0.0447042271261327;1.5
39;5;3.0;3;16;0.0419770699875108;1.6666666666666667
39;1;1.0;3;17;0.0018568055401181;1.0
39;9;4.0;3;18;0.0331312180191754;2.25
39;7;3.0;3;19;0.035041571090912;2.333333333333333
39;5;4.0;3;20;0.0439095373659061;1.25
39;1;1.0;3;21;0.0219507038147051;1.0
40;5;3.0;3;10;0.0347934547345943;1.6666666666666667
40;3;2.0;3;11;0.0107103391421158;1.5
40;2;2.0;3;12;0.0286826381923568;1.0
40;8;4.0;3;13;0.0443297217358474;2.0
40;2;2.0;3;14;0.034486419396927;1.0
40;8;4.0;3;15;0.0448619565936595;2.0
40;10;5.0;3;16;0.0373424662390433;2.0
40;8;4.0;3;17;0.0409339793074607;2.0
40;10;5.0;3;18;0.0404227210308229;2.0
40;13;6.0;3;19;0.0423030122968815;2.1666666666666665
40;4;3.0;3;20;0.0417731679906077;1.3333333333333333
40;3;2.0;3;21;0.0387610966738687;1.5
41;8;4.0;3;10;0.0417838094017943;2.0
41;5;3.0;3;11;0.0347934547345943;1.6666666666666667
41;2;2.0;3;12;0.0286826381923568;1.0
41;10;5.0;3;13;0.0377937725952158;2.0
41;10;5.0;3;14;0.0441541840752103;2.0
41;3;2.0;3;15;0.0447042271261327;1.5
41;3;2.0;3;16;0.0376999200625911;1.5
41;8;4.0;3;17;0.0409339793074607;2.0
41;9;4.0;3;18;0.0331312180191754;2.25
41;12;5.0;3;19;0.0377862052596768;2.4
41;5;4.0;3;20;0.0439095373659061;1.25
41;1;1.0;3;21;0.0219507038147051;1.0
42;11;6.0;3;10;0.0393903943090446;1.8333333333333333
42;4;3.0;3;11;0.0441903229229579;1.3333333333333333
42;10;5.0;3;12;0.0377937725952158;2.0
42;8;4.0;3;13;0.0443297217358474;2.0
42;12;6.0;3;14;0.0367760396544255;2.0
42;7;3.0;3;15;0.034380546278527;2.333333333333333
42;12;7.0;3;16;0.04355183122252;1.7142857142857142
42;10;6.0;3;17;0.0445390492716504;1.6666666666666667
42;8;7.0;3;18;0.0403848501194618;1.1428571428571428
42;5;4.0;3;19;0.0388657489416856;1.25
42;3;2.0;3;20;0.0321116324047615;1.5
42;1;1.0;3;21;0.0035582421474964;1.0
42;1;1.0;3;9;0.0047392228108854;1.0
43;12;7.0;3;10;0.0441150121684954;1.7142857142857142
43;4;3.0;3;11;0.0441903229229579;1.3333333333333333
43;11;6.0;3;12;0.0408192803129678;1.8333333333333333
43;12;7.0;3;13;0.0404017148709921;1.7142857142857142
43;7;3.0;3;14;0.0297741077693052;2.333333333333333
43;12;7.0;3;15;0.0435561388906566;1.7142857142857142
43;12;7.0;3;16;0.04355183122252;1.7142857142857142
43;12;7.0;3;17;0.0433439417868795;1.7142857142857142
43;8;7.0;3;18;0.0403848501194618;1.1428571428571428
43;13;6.0;3;19;0.0423030122968815;2.1666666666666665
43;12;5.0;3;20;0.0417715233048771;2.4
43;3;2.0;3;21;0.0361647617477211;1.5
43;1;1.0;3;9;0.0047392228108854;1.0
44;5;3.0;3;10;0.0385316290073096;1.6666666666666667
44;1;1.0;3;11;0.0422258580833866;1.0
44;5;3.0;3;12;0.0379990277074432;1.6666666666666667
44;5;3.0;3;13;0.0379990277074432;1.6666666666666667
44;10;5.0;3;14;0.0441541840752103;2.0
44;10;5.0;3;15;0.043487603802213;2.0
44;10;5.0;3;16;0.0373424662390433;2.0
44;10;5.0;3;17;0.0337113886215859;2.0
44;7;3.0;3;18;0.0295304443691113;2.333333333333333
44;12;5.0;3;19;0.0377862052596768;2.4
44;12;5.0;3;20;0.0417715233048771;2.4
44;1;1.0;3;21;0.0072999326844687;1.0
45;5;3.0;3;10;0.0385316290073096;1.6666666666666667
45;1;1.0;3;11;0.0422258580833866;1.0
45;2;2.0;3;12;0.0399798214708482;1.0
45;2;2.0;3;13;0.0399798214708482;1.0
45;3;2.0;3;14;0.0369930237310354;1.5
45;4;2.0;3;15;0.028766780311322;2.0
45;3;2.0;3;16;0.0412677095388094;1.5
45;5;3.0;3;17;0.0412789756752258;1.6666666666666667
45;3;2.0;3;18;0.0432391068260738;1.5
45;4;2.0;3;19;0.0372073702732597;2.0
45;3;2.0;3;20;0.0342378561738863;1.5
45;1;1.0;3;21;0.0072999326844687;1.0
46;13;8.0;3;11;0.0379258938165693;1.625
46;13;8.0;3;12;0.0367198924708784;1.625
46;13;8.0;3;13;0.0337176723456052;1.625
46;13;8.0;3;14;0.037538676638267;1.625
46;12;7.0;3;16;0.04355183122252;1.7142857142857142
46;13;9.0;3;17;0.0355924118338818;1.4444444444444444
46;5;4.0;3;21;0.0418551508085954;1.25
47;12;7.0;3;11;0.0446099363419562;1.7142857142857142
47;12;7.0;3;12;0.0434039349962653;1.7142857142857142
47;11;6.0;3;13;0.0431728002098119;1.8333333333333333
47;12;7.0;3;14;0.044222719163654;1.7142857142857142
47;12;6.0;3;15;0.0384629792782722;2.0
47;13;9.0;3;16;0.0358003012695224;1.4444444444444444
47;12;7.0;3;17;0.0433439417868795;1.7142857142857142
47;9;4.0;3;18;0.0331312180191754;2.25
47;13;6.0;3;20;0.0420571321751705;2.1666666666666665
47;7;3.0;3;21;0.0436174914112561;2.333333333333333
48;13;8.0;3;10;0.0356492736796879;1.625
48;7;3.0;3;11;0.0215785248039106;2.333333333333333
48;10;5.0;3;12;0.0398895000421424;2.0
48;5;3.0;3;13;0.0387235447309959;1.6666666666666667
48;10;5.0;3;14;0.0441541840752103;2.0
48;10;5.0;3;15;0.043487603802213;2.0
48;11;6.0;3;16;0.0427214938536395;1.8333333333333333
48;8;4.0;3;17;0.0409339793074607;2.0
48;10;5.0;3;18;0.0404227210308229;2.0
48;13;6.0;3;19;0.0357401180470799;2.1666666666666665
48;4;3.0;3;20;0.0431320043083219;1.3333333333333333
48;4;3.0;3;21;0.0422730758678202;1.3333333333333333
49;11;6.0;3;11;0.044334565826276;1.8333333333333333
49;12;7.0;3;12;0.0434039349962653;1.7142857142857142
49;12;6.0;3;13;0.0348648755182016;2.0
49;12;6.0;3;14;0.0391295595512695;2.0
49;12;8.0;3;15;0.0449023986475221;1.5
49;13;9.0;3;16;0.0324066548025111;1.4444444444444444
49;12;8.0;3;17;0.044690201543745;1.5
49;13;7.0;3;18;0.0399323674421388;1.8571428571428568
49;13;7.0;3;19;0.0411390984705039;1.8571428571428568
49;4;3.0;3;21;0.0422730758678202;1.3333333333333333
49;1;1.0;3;8;0.0174603000490243;1.0
50;7;3.0;3;10;0.0215896055587824;2.333333333333333
50;4;2.0;3;11;0.0309318226237368;2.0
50;8;4.0;3;12;0.0443408024907192;2.0
50;4;2.0;3;13;0.0277238182971507;2.0
50;12;5.0;3;14;0.043459211753466;2.4
50;7;3.0;3;15;0.0360872801740833;2.333333333333333
50;7;3.0;3;16;0.0209061272062183;2.333333333333333
50;4;2.0;3;17;0.0370608013503139;2.0
50;7;3.0;3;18;0.0256119065244163;2.333333333333333
50;3;2.0;3;20;0.043918210647938;1.5
50;3;2.0;3;21;0.0443430427777796;1.5
