delivery_area_id;partners_cnt;orders_cnt;day_of_week;hour;delay_rate;perc
6;3;2.0;6;21;0.017333708841086082;1.5
6;1;1.0;6;9;0.015348758265573116;1.0
7;13;6.0;6;10;0.044485884764146964;2.1666666666666665
7;12;6.0;6;11;0.04230452115235041;2.0
7;10;6.0;6;12;0.04245554018564232;1.6666666666666667
7;9;5.0;6;13;0.0408403728222752;1.8
7;6;3.0;6;14;0.040402561380983366;2.0
7;9;5.0;6;15;0.04035079953225702;1.8
7;9;5.0;6;16;0.03845059965060631;1.8
7;7;4.0;6;17;0.039322331463250274;1.75
7;21;5.0;6;18;0.04006478479016657;4.2
7;3;3.0;6;19;0.03438358900983191;1.0
7;6;3.0;6;20;0.04416660461529338;2.0
7;3;2.0;6;21;0.017333708841086082;1.5
8;8;3.0;6;10;0.044026217253223136;2.6666666666666665
8;8;3.0;6;11;0.04220225563371005;2.6666666666666665
8;9;4.0;6;12;0.04314772572219056;2.25
8;12;5.0;6;15;0.0434159254780151;2.4
8;12;6.0;6;16;0.0430850286894133;2.0
8;13;6.0;6;17;0.04498050170277913;2.1666666666666665
8;21;6.0;6;18;0.04098287198581044;3.5
8;7;4.0;6;19;0.04479808996831288;1.75
8;9;2.0;6;21;0.04325378277286615;4.5
9;3;1.0;6;11;0.04245565779477005;3.0
9;12;6.0;6;15;0.04244732237048134;2.0
9;8;4.0;6;16;0.03804997139530585;2.0
9;8;4.0;6;17;0.04147703753534942;2.0
9;21;6.0;6;18;0.04098287198581044;3.5
9;10;6.0;6;19;0.04464185091522424;1.6666666666666667
9;7;1.0;6;21;0.03581866934751046;7.0
9;3;1.0;6;9;0.028499983245694503;3.0
9;3;1.0;6;8;0.028499983245694503;3.0
10;21;6.0;6;10;0.04310725338595798;3.5
10;21;5.0;6;11;0.04467609271142048;4.2
10;21;6.0;6;12;0.03979740757665309;3.5
10;6;3.0;6;13;0.04454041310818973;2.0
10;21;6.0;6;15;0.04372503756357083;3.5
10;21;6.0;6;16;0.04436274388250279;3.5
10;21;6.0;6;17;0.04483622458739969;3.5
10;7;4.0;6;19;0.0432927546103772;1.75
10;6;1.0;6;21;0.04420302982184152;6.0
11;6;2.0;6;10;0.039789896438837825;3.0
11;7;3.0;6;11;0.04250033296001437;2.3333333333333335
11;6;3.0;6;12;0.04454041310818973;2.0
11;6;3.0;6;13;0.04454041310818973;2.0
11;21;3.0;6;14;0.03786697348387003;7.0
11;4;2.0;6;15;0.04051431298456784;2.0
11;6;3.0;6;16;0.043051313059071006;2.0
11;3;1.0;6;17;0.03866742906101542;3.0
11;21;4.0;6;18;0.04170721374633882;5.25
11;7;3.0;6;19;0.030525456555812784;2.3333333333333335
11;6;1.0;6;20;0.039832863655147835;6.0
12;12;7.0;6;10;0.04328976658953683;1.7142857142857142
12;10;5.0;6;11;0.04243930922687833;2.0
12;9;5.0;6;12;0.04361689296692639;1.8
12;10;6.0;6;13;0.04103147662884252;1.6666666666666667
12;21;6.0;6;14;0.04422145871872806;3.5
12;21;5.0;6;15;0.04118573935036093;4.2
12;7;4.0;6;16;0.04121634996821441;1.75
12;1;1.0;6;17;0.04199732297956109;1.0
12;21;4.0;6;18;0.044753836625414566;5.25
12;6;3.0;6;19;0.027292717470845166;2.0
12;7;2.0;6;21;0.03790939695907267;3.5
12;1;1.0;6;9;0.028380947033048082;1.0
13;7;4.0;6;10;0.03664275132694462;1.75
13;4;2.0;6;11;0.040683263085130934;2.0
13;3;1.0;6;12;0.022514939807058668;3.0
13;3;1.0;6;13;0.03596352796655916;3.0
13;3;1.0;6;14;0.0386841125470792;3.0
13;4;2.0;6;15;0.030225196416651008;2.0
13;6;3.0;6;16;0.020266923338088834;2.0
13;4;2.0;6;17;0.029101386671420367;2.0
13;21;4.0;6;18;0.044753836625414566;5.25
13;4;2.0;6;19;0.039197872765396075;2.0
13;4;1.0;6;21;0.04131020593996899;4.0
14;10;6.0;6;10;0.041312728372076474;1.6666666666666667
14;21;7.0;6;11;0.040547470730102626;3.0
14;21;7.0;6;13;0.04125641030445813;3.0
14;6;3.0;6;21;0.03581222907025082;2.0
15;7;4.0;6;10;0.040193071153175865;1.75
15;1;1.0;6;11;0.03512251575575194;1.0
15;7;4.0;6;12;0.04140609521165722;1.75
15;6;3.0;6;13;0.036594207192740646;2.0
15;1;1.0;6;14;0.03696566108691368;1.0
15;6;3.0;6;15;0.0305075805387587;2.0
15;3;2.0;6;16;0.041787576120928635;1.5
15;8;4.0;6;17;0.03720567585673551;2.0
15;8;4.0;6;19;0.04077040813312665;2.0
15;7;2.0;6;20;0.04098117193907023;3.5
16;6;3.0;6;10;0.029758470419833295;2.0
16;7;4.0;6;11;0.044218432767934406;1.75
16;7;4.0;6;12;0.04140609521165722;1.75
16;7;4.0;6;13;0.04140609521165722;1.75
16;7;3.0;6;14;0.04021284053898891;2.3333333333333335
16;8;4.0;6;15;0.03811934211661642;2.0
16;6;3.0;6;16;0.027196342927210515;2.0
16;21;5.0;6;17;0.04492209158840373;4.2
16;6;3.0;6;18;0.03620869235648135;2.0
16;5;2.0;6;19;0.04293271955998734;2.5
16;9;3.0;6;20;0.04489994478778428;3.0
16;4;2.0;6;21;0.041968751147585574;2.0
16;3;1.0;6;22;0.022134012661692747;3.0
17;6;3.0;6;21;0.030084066184192477;2.0
17;1;1.0;6;9;0.016840341984219437;1.0
18;8;4.0;6;10;0.04211222730312163;2.0
18;6;2.0;6;11;0.028885160642576662;3.0
18;5;2.0;6;12;0.042925936854296805;2.5
18;6;2.0;6;13;0.030751284969483327;3.0
18;7;3.0;6;14;0.04340718281473211;2.3333333333333335
18;4;2.0;6;15;0.041267811354600295;2.0
18;8;4.0;6;16;0.03951836600659304;2.0
18;6;3.0;6;17;0.02930261162359969;2.0
18;4;2.0;6;18;0.043851806083539106;2.0
18;8;4.0;6;19;0.044823225360132266;2.0
18;3;1.0;6;21;0.02152560054399886;3.0
18;1;1.0;6;9;0.021178246206758712;1.0
19;7;4.0;6;12;0.044600437487400425;1.75
19;10;6.0;6;13;0.04254518804855396;1.6666666666666667
19;4;2.0;6;21;0.04136033902989169;2.0
19;1;1.0;6;9;0.021178246206758712;1.0
20;10;6.0;6;11;0.04466593247746519;1.6666666666666667
20;10;6.0;6;12;0.04464528139379016;1.6666666666666667
20;8;4.0;6;13;0.04233303030047243;2.0
20;21;4.0;6;14;0.04201594224709712;5.25
20;6;3.0;6;21;0.041777406675638555;2.0
21;21;6.0;6;10;0.04078287071482804;3.5
21;12;5.0;6;11;0.04478743800573834;2.4
21;21;7.0;6;12;0.0433012399174409;3.0
21;10;5.0;6;13;0.04293938735766042;2.0
21;4;2.0;6;21;0.044441925878712894;2.0
21;1;1.0;6;9;0.026433604503184414;1.0
22;1;1.0;6;10;0.04312495967069711;1.0
22;5;2.0;6;11;0.041403562186670066;2.5
22;6;3.0;6;12;0.03137358075957157;2.0
22;4;2.0;6;13;0.04409668605687768;2.0
22;4;2.0;6;14;0.04409668605687768;2.0
22;1;1.0;6;15;0.03833262808381545;1.0
22;1;1.0;6;16;0.03461167071375636;1.0
22;6;3.0;6;17;0.02684780589089944;2.0
22;6;3.0;6;18;0.029852110727625565;2.0
22;2;1.0;6;19;0.03954322415531085;2.0
22;21;2.0;6;20;0.044404499919054034;10.5
22;3;1.0;6;21;0.027706567307684546;3.0
23;8;4.0;6;11;0.04309526973008986;2.0
23;10;5.0;6;13;0.040889289231000665;2.0
23;21;6.0;6;17;0.043305587258832046;3.5
23;6;3.0;6;19;0.034696261152970795;2.0
23;3;1.0;6;21;0.027706567307684546;3.0
23;1;1.0;6;9;0.026433604503184414;1.0
24;10;6.0;6;11;0.04261583435080544;1.6666666666666667
24;10;6.0;6;12;0.04259518326713041;1.6666666666666667
24;4;2.0;6;21;0.044471738289504556;2.0
25;21;5.0;6;10;0.04212557353314386;4.2
25;21;7.0;6;11;0.04127179287445618;3.0
25;6;3.0;6;12;0.03377085759765137;2.0
25;10;5.0;6;13;0.040889289231000665;2.0
25;21;4.0;6;14;0.03996584412043737;5.25
25;21;6.0;6;17;0.043305587258832046;3.5
25;21;4.0;6;19;0.04372145372624984;5.25
25;4;2.0;6;21;0.044471738289504556;2.0
26;21;5.0;6;10;0.04441559152461248;4.2
26;1;1.0;6;11;0.04401644757404772;1.0
26;21;5.0;6;12;0.04152763127046983;4.2
26;6;3.0;6;13;0.04407197187366866;2.0
26;21;4.0;6;14;0.042255862111905976;5.25
26;6;3.0;6;16;0.04333232624376448;2.0
26;9;4.0;6;17;0.043565416657829946;2.25
26;6;3.0;6;18;0.03224938756570536;2.0
26;21;4.0;6;19;0.04372145372624984;5.25
26;6;2.0;6;21;0.04268186064321121;3.0
27;6;3.0;6;10;0.04356339329147318;2.0
27;9;4.0;6;11;0.039481319171922234;2.25
27;1;1.0;6;12;0.04433310170345839;1.0
27;6;3.0;6;13;0.04407197187366866;2.0
27;4;2.0;6;14;0.04467078553759851;2.0
27;8;3.0;6;15;0.03736218623740511;2.6666666666666665
27;6;3.0;6;16;0.04333232624376448;2.0
27;4;2.0;6;17;0.03802337549258139;2.0
27;6;3.0;6;18;0.03224938756570536;2.0
27;3;1.0;6;19;0.016802759455477927;3.0
27;3;1.0;6;21;0.034183525369878336;3.0
28;6;3.0;6;10;0.030804500649779108;2.0
28;4;2.0;6;11;0.043640830656613984;2.0
28;6;3.0;6;12;0.03781174945421214;2.0
28;1;1.0;6;13;0.0435651472622061;1.0
28;4;2.0;6;14;0.043857228075034956;2.0
28;6;3.0;6;15;0.036778301844222226;2.0
28;10;4.0;6;16;0.04276800215701543;2.5
28;4;2.0;6;17;0.038072296197030474;2.0
28;6;3.0;6;18;0.029631724235925833;2.0
28;6;3.0;6;19;0.030989580206409358;2.0
28;3;1.0;6;20;0.04005752619834742;3.0
28;3;1.0;6;21;0.03524858042861522;3.0
29;4;2.0;6;10;0.04183234058045246;2.0
29;6;3.0;6;11;0.032612990725940635;2.0
29;6;3.0;6;12;0.03781174945421214;2.0
29;4;2.0;6;13;0.041077147152370604;2.0
29;1;1.0;6;14;0.04036757355946207;1.0
29;4;2.0;6;15;0.044598125850239735;2.0
29;4;2.0;6;16;0.04456238968436313;2.0
29;3;1.0;6;17;0.01902175968054226;3.0
29;3;1.0;6;18;0.01712032795294333;3.0
29;4;2.0;6;19;0.04351035876628186;2.0
29;3;1.0;6;20;0.04005752619834742;3.0
29;3;1.0;6;21;0.03524858042861522;3.0
30;21;5.0;6;13;0.044907208089196425;4.2
30;1;1.0;6;9;0.01710322050480708;1.0
31;6;2.0;6;10;0.033141512447465424;3.0
31;6;2.0;6;11;0.034950002523626955;3.0
31;21;6.0;6;12;0.03923937579348472;3.5
31;21;5.0;6;13;0.044907208089196425;4.2
31;6;2.0;6;14;0.04234807183914484;3.0
31;7;3.0;6;15;0.04288260311316012;2.3333333333333335
31;21;4.0;6;16;0.04458623014513296;5.25
31;2;1.0;6;17;0.044173059562633496;2.0
31;6;3.0;6;19;0.039933326926573524;2.0
31;3;1.0;6;21;0.03403812532234128;3.0
31;1;1.0;6;9;0.01710322050480708;1.0
32;6;3.0;6;10;0.028965814049790286;2.0
32;21;5.0;6;11;0.041167578165897604;4.2
32;8;4.0;6;12;0.044484374544099516;2.0
32;4;2.0;6;13;0.03657187651815316;2.0
32;6;3.0;6;14;0.038172373441469676;2.0
32;10;4.0;6;15;0.04257939400564816;2.5
32;4;2.0;6;16;0.037277038127481336;2.0
32;4;2.0;6;17;0.030786944640148684;2.0
32;1;1.0;6;18;0.033990828093313545;1.0
32;6;3.0;6;19;0.026370812683756163;2.0
32;6;2.0;6;20;0.0276174011246536;3.0
32;4;2.0;6;21;0.034537171268800154;2.0
33;21;7.0;6;12;0.0449833265696109;3.0
33;21;4.0;6;21;0.04113190047024102;5.25
34;21;6.0;6;10;0.04013213240925975;3.5
34;12;6.0;6;11;0.04238037794982959;2.0
34;6;3.0;6;12;0.044779993154339066;2.0
34;9;4.0;6;13;0.04256186433591877;2.25
34;10;4.0;6;17;0.04093651566898259;2.5
34;1;1.0;6;21;0.025376572667350345;1.0
35;6;3.0;6;10;0.04234737672169772;2.0
35;6;3.0;6;11;0.03958123442606757;2.0
35;5;2.0;6;12;0.044235194792645496;2.5
35;5;2.0;6;13;0.044235194792645496;2.5
35;21;4.0;6;14;0.04289746321425058;5.25
35;1;1.0;6;15;0.014469344817664534;1.0
35;5;2.0;6;16;0.04494035640197367;2.5
35;6;3.0;6;17;0.027802687957985035;2.0
35;4;2.0;6;18;0.04028878519575664;2.0
35;4;2.0;6;19;0.04201904329083857;2.0
35;6;2.0;6;20;0.033411437206092104;3.0
35;1;1.0;6;21;0.025376572667350345;1.0
36;9;4.0;6;10;0.04328084114762111;2.25
36;9;4.0;6;11;0.04012292027426684;2.25
36;21;6.0;6;12;0.04002256725877666;3.5
36;9;4.0;6;13;0.04256186433591877;2.25
36;6;3.0;6;20;0.04130889021440191;2.0
36;4;2.0;6;21;0.04033120735023865;2.0
36;1;1.0;6;9;0.009624002077252568;1.0
37;1;1.0;6;21;0.025376572667350345;1.0
38;9;4.0;6;10;0.043720306973257;2.25
38;8;4.0;6;11;0.043607300602304055;2.0
38;21;5.0;6;13;0.04115615964182538;4.2
38;7;3.0;6;14;0.04458519444042443;2.3333333333333335
38;21;4.0;6;15;0.04019747537882996;5.25
38;21;4.0;6;16;0.040835181697761916;5.25
38;21;6.0;6;17;0.04473946368867864;3.5
38;21;4.0;6;19;0.04480880604481821;5.25
38;6;3.0;6;20;0.04130889021440191;2.0
38;1;1.0;6;21;0.027084634315538158;1.0
39;6;2.0;6;10;0.03296056087655554;3.0
39;6;3.0;6;11;0.03958123442606757;2.0
39;5;2.0;6;12;0.044235194792645496;2.5
39;13;6.0;6;13;0.044773062933995196;2.1666666666666665
39;21;4.0;6;14;0.04289746321425058;5.25
39;21;4.0;6;15;0.04019747537882996;5.25
39;5;2.0;6;16;0.04494035640197367;2.5
39;12;4.0;6;17;0.04414658382998197;3.0
39;6;3.0;6;19;0.03216484876519469;2.0
39;1;1.0;6;20;0.02918494483598405;1.0
39;4;2.0;6;21;0.04033120735023865;2.0
40;6;2.0;6;10;0.03697022327214801;3.0
40;8;4.0;6;11;0.043607300602304055;2.0
40;21;5.0;6;12;0.04216923237281443;4.2
40;1;1.0;6;13;0.01611635733128077;1.0
40;7;3.0;6;14;0.04458519444042443;2.3333333333333335
40;21;4.0;6;15;0.04019747537882996;5.25
40;6;3.0;6;16;0.04485170542857432;2.0
40;12;4.0;6;17;0.04414658382998197;3.0
40;6;3.0;6;18;0.03152696041456;2.0
40;9;2.0;6;20;0.043440480870710806;4.5
40;6;2.0;6;21;0.037340479867666275;3.0
41;9;4.0;6;10;0.043720306973257;2.25
41;6;2.0;6;11;0.03420408097651786;3.0
41;21;5.0;6;12;0.04216923237281443;4.2
41;21;5.0;6;13;0.04115615964182538;4.2
41;21;4.0;6;14;0.04289746321425058;5.25
41;6;3.0;6;15;0.04497612701727728;2.0
41;21;6.0;6;17;0.04473946368867864;3.5
41;6;3.0;6;18;0.03152696041456;2.0
41;21;4.0;6;19;0.04480880604481821;5.25
41;9;2.0;6;20;0.043440480870710806;4.5
41;1;1.0;6;21;0.030728391061762176;1.0
42;9;4.0;6;10;0.04324765672498695;2.25
42;11;5.0;6;11;0.035713034537423194;2.2
42;11;5.0;6;12;0.03751525442935656;2.2
42;8;4.0;6;13;0.043422846011339174;2.0
42;10;4.0;6;14;0.0436247647826866;2.5
42;9;4.0;6;15;0.043132289737568254;2.25
42;6;3.0;6;16;0.036244024243223795;2.0
42;10;4.0;6;17;0.04435931545123056;2.5
42;11;4.0;6;19;0.0391136182757144;2.75
42;11;3.0;6;20;0.0403111555736862;3.6666666666666665
42;1;1.0;6;21;0.022110448577800885;1.0
43;11;5.0;6;11;0.035713034537423194;2.2
43;11;5.0;6;12;0.03751525442935656;2.2
43;10;6.0;6;13;0.041132477852266265;1.6666666666666667
43;11;7.0;6;14;0.04453147430921389;1.5714285714285714
43;9;4.0;6;15;0.043132289737568254;2.25
43;6;3.0;6;16;0.036244024243223795;2.0
43;21;6.0;6;17;0.04284772361456191;3.5
43;6;3.0;6;19;0.029049270344311675;2.0
43;6;3.0;6;21;0.03661999039201481;2.0
43;1;1.0;6;9;0.0027685248821254916;1.0
44;9;4.0;6;10;0.04324765672498695;2.25
44;6;2.0;6;11;0.033132478768867456;3.0
44;6;3.0;6;12;0.04491115833117782;2.0
44;8;4.0;6;13;0.043422846011339174;2.0
44;6;2.0;6;14;0.03772365307328201;3.0
44;21;5.0;6;15;0.04427586984939433;4.2
44;11;4.0;6;16;0.030747192108209805;2.75
44;10;4.0;6;17;0.04435931545123056;2.5
44;6;3.0;6;18;0.03109669847869829;2.0
44;11;4.0;6;19;0.0391136182757144;2.75
44;11;3.0;6;20;0.0403111555736862;3.6666666666666665
44;1;1.0;6;21;0.025515732682671027;1.0
44;1;1.0;6;9;0.0006367592227446496;1.0
45;6;2.0;6;10;0.03341067430986736;3.0
45;6;3.0;6;11;0.042519294614009634;2.0
45;6;3.0;6;12;0.04491115833117782;2.0
45;1;1.0;6;13;0.009468515065952041;1.0
45;1;1.0;6;14;0.0035245133392376405;1.0
45;6;3.0;6;15;0.03977372993679689;2.0
45;11;4.0;6;16;0.030747192108209805;2.75
45;4;2.0;6;17;0.04179667403304882;2.0
45;6;3.0;6;18;0.03109669847869829;2.0
45;11;4.0;6;19;0.0391136182757144;2.75
45;1;1.0;6;20;0.036734889185975964;1.0
45;1;1.0;6;21;0.025515732682671027;1.0
46;11;7.0;6;13;0.03910256184249064;1.5714285714285714
46;6;2.0;6;21;0.03212782148857513;3.0
47;10;6.0;6;11;0.042166201666930345;1.6666666666666667
47;21;6.0;6;15;0.04324808026671377;3.5
47;21;6.0;6;16;0.04388578658564573;3.5
47;6;2.0;6;21;0.03212782148857513;3.0
48;9;4.0;6;10;0.04324765672498695;2.25
48;6;3.0;6;11;0.042519294614009634;2.0
48;8;4.0;6;12;0.043422846011339174;2.0
48;6;3.0;6;13;0.04491115833117782;2.0
48;11;7.0;6;14;0.04453147430921389;1.5714285714285714
48;9;4.0;6;15;0.043132289737568254;2.25
48;11;4.0;6;18;0.04207357208458285;2.75
48;6;3.0;6;21;0.04002527449688494;2.0
49;10;6.0;6;11;0.042166201666930345;1.6666666666666667
49;11;5.0;6;13;0.03650218169836751;2.2
49;6;2.0;6;21;0.03212782148857513;3.0
49;1;1.0;6;9;0.0006367592227446496;1.0
50;6;3.0;6;10;0.04279749015500954;2.0
50;10;6.0;6;11;0.042166201666930345;1.6666666666666667
50;6;3.0;6;12;0.04491115833117782;2.0
50;6;2.0;6;13;0.03552434248603564;3.0
50;8;3.0;6;14;0.03978192311320244;2.6666666666666665
50;9;4.0;6;15;0.043132289737568254;2.25
50;6;3.0;6;16;0.03964930834809393;2.0
50;6;3.0;6;17;0.03221294629317132;2.0
50;6;3.0;6;18;0.036764774806603694;2.0
50;6;2.0;6;19;0.024557101440871976;3.0
50;6;1.0;6;21;0.03023970023328844;6.0
50;1;1.0;6;9;0.007313028060107536;1.0
51;11;5.0;6;11;0.035713034537423194;2.2
51;11;7.0;6;13;0.03910256184249064;1.5714285714285714
52;11;6.0;6;10;0.04463154946229271;1.8333333333333333
52;11;5.0;6;11;0.04023580327080485;2.2
52;10;6.0;6;12;0.04337992093047659;1.6666666666666667
52;8;4.0;6;13;0.043422846011339174;2.0
52;11;4.0;6;16;0.036544492262240685;2.75
52;11;4.0;6;19;0.042402016661874785;2.75
52;6;1.0;6;21;0.03023970023328844;6.0
53;6;2.0;6;10;0.03341067430986736;3.0
53;11;5.0;6;11;0.04023580327080485;2.2
53;11;5.0;6;12;0.04203802316273822;2.2
53;1;1.0;6;13;0.01614478390331492;1.0
53;21;7.0;6;14;0.0445950786251618;3.0
53;6;3.0;6;15;0.03977372993679689;2.0
53;11;4.0;6;16;0.036544492262240685;2.75
53;11;4.0;6;17;0.035506429291156855;2.75
53;6;1.0;6;21;0.03023970023328844;6.0
54;11;5.0;6;10;0.044906366030618275;2.2
54;10;6.0;6;11;0.043400572014151616;1.6666666666666667
54;8;4.0;6;12;0.04086604682502999;2.0
54;10;6.0;6;13;0.042366848199487536;1.6666666666666667
54;10;4.0;6;14;0.04485913512990787;2.5
54;6;3.0;6;15;0.03977372993679689;2.0
54;6;3.0;6;16;0.035901794742192725;2.0
54;6;3.0;6;17;0.028465432687270094;2.0
54;11;4.0;6;19;0.042402016661874785;2.75
54;3;1.0;6;20;0.044605639902322816;3.0
54;6;2.0;6;9;0.03838119611045528;3.0
55;11;5.0;6;10;0.044906366030618275;2.2
55;10;6.0;6;11;0.043400572014151616;1.6666666666666667
55;8;4.0;6;12;0.04086604682502999;2.0
55;10;6.0;6;13;0.042366848199487536;1.6666666666666667
55;7;3.0;6;14;0.04388945557127305;2.3333333333333335
55;6;3.0;6;15;0.03977372993679689;2.0
55;10;4.0;6;16;0.04415876658428368;2.5
55;6;3.0;6;17;0.028465432687270094;2.0
55;6;2.0;6;19;0.024557101440871976;3.0
55;6;1.0;6;21;0.03023970023328844;6.0
55;1;1.0;6;9;0.007313028060107536;1.0
56;10;6.0;6;10;0.044368385281773066;1.6666666666666667
56;10;6.0;6;12;0.04014741487325705;1.6666666666666667
56;12;7.0;6;13;0.04281667755720155;1.7142857142857142
56;21;6.0;6;14;0.04020904556022474;3.5
56;21;7.0;6;15;0.043784136417182325;3.0
56;1;1.0;6;9;0.0058321659472829225;1.0
57;3;2.0;6;10;0.039350371308226016;1.5
57;3;2.0;6;11;0.035416948134685974;1.5
57;3;2.0;6;12;0.032853264630442594;1.5
57;6;3.0;6;13;0.04167865227395828;2.0
57;3;2.0;6;14;0.040062445957091054;1.5
57;6;3.0;6;15;0.03654122387957735;2.0
57;3;2.0;6;16;0.03960927958421088;1.5
57;6;3.0;6;17;0.025232926630050556;2.0
57;6;3.0;6;18;0.0374774691764942;2.0
57;21;4.0;6;19;0.042775846497168465;5.25
57;1;1.0;6;20;0.04436037492255316;1.0
58;13;7.0;6;10;0.04479681471384202;1.8571428571428572
58;7;4.0;6;11;0.04417915790073122;1.75
58;10;5.0;6;12;0.04452291559400359;2.0
58;6;3.0;6;13;0.03984154689242183;2.0
58;6;3.0;6;14;0.04204085747966819;2.0
58;8;4.0;6;15;0.03982567086355892;2.0
58;7;4.0;6;16;0.04469738416280686;1.75
58;6;3.0;6;17;0.02339582124851409;2.0
58;6;3.0;6;18;0.035640363794957754;2.0
58;1;1.0;6;19;0.043181979038142075;1.0
58;6;3.0;6;20;0.03275944731510636;2.0
59;3;2.0;6;10;0.03751326592668956;1.5
59;1;1.0;6;11;0.00018825892691545372;1.0
59;6;3.0;6;12;0.03984154689242183;2.0
59;1;1.0;6;13;0.0029540791464708538;1.0
59;1;1.0;6;14;0.002468699043884741;1.0
59;1;1.0;6;16;0.0017235045391826465;1.0
59;1;1.0;6;17;0.02441040210748364;1.0
59;1;1.0;6;18;0.038399152129370596;1.0
59;1;1.0;6;19;0.043181979038142075;1.0
60;21;8.0;6;10;0.04205189067480418;2.625
60;11;7.0;6;11;0.044717167639597155;1.5714285714285714
60;7;4.0;6;12;0.04382911395620973;1.75
60;10;5.0;6;13;0.04350984286301454;2.0
60;8;4.0;6;15;0.03982567086355892;2.0
60;7;4.0;6;16;0.04469738416280686;1.75
60;7;4.0;6;17;0.04224364203180121;1.75
60;6;3.0;6;20;0.03275944731510636;2.0
60;6;2.0;6;21;0.028718630298204324;3.0
61;7;4.0;6;10;0.044502864191184745;1.75
61;11;7.0;6;11;0.044717167639597155;1.5714285714285714
61;21;10.0;6;12;0.04199650118019755;2.1
61;10;7.0;6;13;0.044201373222617524;1.4285714285714286
61;21;8.0;6;14;0.0431223179312861;2.625
61;6;2.0;6;21;0.028718630298204324;3.0
62;11;5.0;6;10;0.04457419916225079;2.2
62;12;8.0;6;11;0.04313723160609561;1.5
62;7;4.0;6;12;0.04382911395620973;1.75
62;7;4.0;6;13;0.04382911395620973;1.75
62;21;9.0;6;14;0.04464843957106196;2.3333333333333335
62;8;4.0;6;15;0.03982567086355892;2.0
62;21;6.0;6;17;0.04487340617220485;3.5
62;6;3.0;6;19;0.031330143437535846;2.0
