delivery_area_id;partners_cnt;orders_cnt;day_of_week;hour;delay_rate;perc
11;5;2.0;5;16;0.0274079195410729;2.5
11;3;1.0;5;17;0.007899625729180366;3.0
11;4;2.0;5;18;0.04405713106547744;2.0
11;3;1.0;5;19;0.014647259240759273;3.0
11;5;2.0;5;20;0.018158222957822295;2.5
11;3;1.0;5;21;0.008333940944968867;3.0
11;1;1.0;5;9;0.01570566605786691;1.0
12;14;6.0;5;10;0.04089877613512141;2.3333333333333335
12;12;6.0;5;11;0.04309424048911739;2.0
12;12;6.0;5;12;0.04226250706416301;2.0
12;7;4.0;5;13;0.03738883567911637;1.75
12;8;4.0;5;14;0.041101340070018824;2.0
12;7;4.0;5;15;0.0385124475412162;1.75
12;6;3.0;5;16;0.036400296043894734;2.0
12;12;5.0;5;17;0.035653877499870666;2.4
12;7;4.0;5;18;0.03920032569603778;1.75
12;12;5.0;5;19;0.042032641601852716;2.4
12;5;2.0;5;20;0.018158222957822295;2.5
12;3;1.0;5;21;0.011203501107239005;3.0
12;1;1.0;5;9;0.018575226220137048;1.0
13;6;3.0;5;10;0.03768141303683405;2.0
13;6;3.0;5;11;0.03708632212415218;2.0
13;7;4.0;5;12;0.03738883567911637;1.75
13;6;3.0;5;13;0.034493209662234695;2.0
13;6;3.0;5;14;0.04128328077603185;2.0
13;3;1.0;5;15;0.028563674148071844;3.0
13;3;1.0;5;16;0.029675725950257692;3.0
13;12;5.0;5;17;0.035653877499870666;2.4
13;3;1.0;5;18;0.015805848695346087;3.0
13;3;2.0;5;19;0.03710402811601515;1.5
13;5;2.0;5;20;0.018158222957822295;2.5
13;3;1.0;5;21;0.011203501107239005;3.0
14;12;6.0;5;12;0.040965165511125605;2.0
14;13;6.0;5;15;0.044153365523829764;2.1666666666666665
14;14;6.0;5;16;0.04288374113030888;2.3333333333333335
14;19;6.0;5;17;0.03615871280880589;3.1666666666666665
14;9;4.0;5;18;0.03550911547804986;2.25
14;19;6.0;5;19;0.044575153159079055;3.1666666666666665
14;2;2.0;5;21;0.02227421187567303;1.0
15;12;5.0;5;10;0.034951644858852195;2.4
15;12;6.0;5;11;0.041392759640957344;2.0
15;2;2.0;5;12;0.02885830335709213;1.0
15;5;3.0;5;13;0.042503672641513265;1.6666666666666667
15;2;2.0;5;14;0.01645480536005868;1.0
15;12;5.0;5;15;0.03400977917497955;2.4
15;7;4.0;5;16;0.04021168274510901;1.75
15;6;3.0;5;17;0.03255839394620752;2.0
15;19;5.0;5;18;0.03324533685122753;3.8
15;19;5.0;5;19;0.03451117070137908;3.8
15;6;4.0;5;20;0.044125797266243355;1.5
15;2;1.0;5;21;0.03453797817862715;2.0
16;3;3.0;5;10;0.04111730077062433;1.0
16;5;3.0;5;11;0.04294869610478283;1.6666666666666667
16;6;4.0;5;12;0.043546598645278975;1.5
16;12;5.0;5;13;0.031265414724060005;2.4
16;2;2.0;5;14;0.012746999464330394;1.0
16;6;3.0;5;15;0.024457984948012428;2.0
16;6;3.0;5;16;0.025443896383114027;2.0
16;2;2.0;5;17;0.014667494315020081;1.0
16;7;4.0;5;18;0.043459824564667536;1.75
16;2;1.0;5;19;0.037284462283133174;2.0
16;4;3.0;5;20;0.041372124509586904;1.3333333333333333
16;1;1.0;5;21;0.03836284326940489;1.0
16;1;1.0;5;9;0.016610989293313408;1.0
17;1;1.0;5;21;0.03836284326940489;1.0
17;1;1.0;5;8;0.016610989293313408;1.0
18;2;2.0;5;10;0.004095612245235523;1.0
18;2;2.0;5;11;0.026536627810092934;1.0
18;2;2.0;5;12;0.028590055414602022;1.0
18;1;1.0;5;13;0.024848637425641407;1.0
18;6;4.0;5;14;0.028982985679909527;1.5
18;6;3.0;5;15;0.02725890308256624;2.0
18;3;1.0;5;16;0.027130580856020527;3.0
18;2;2.0;5;17;0.027947232662269682;1.0
18;3;1.0;5;18;0.018959970443327076;3.0
18;3;1.0;5;19;0.01863586068670124;3.0
18;6;4.0;5;20;0.030398760647366192;1.5
18;2;1.0;5;21;0.038199760868035136;2.0
18;1;1.0;5;8;0.013171431340075234;1.0
19;11;7.0;5;11;0.04140255473770808;1.5714285714285714
19;19;8.0;5;12;0.04263546491340363;2.375
19;9;5.0;5;15;0.04396988055914132;1.8
19;12;6.0;5;18;0.04288338268138865;2.0
19;12;5.0;5;19;0.030715065747816607;2.4
19;9;5.0;5;20;0.03716192389312872;1.8
19;2;2.0;5;21;0.025935994565081014;1.0
19;1;1.0;5;9;0.013171431340075234;1.0
20;12;5.0;5;13;0.03901034295995848;2.4
20;12;5.0;5;14;0.039725047115296355;2.4
20;6;3.0;5;15;0.040442574251721215;2.0
20;12;5.0;5;16;0.042495242122828375;2.4
20;12;5.0;5;17;0.039481345749437416;2.4
20;19;5.0;5;20;0.03409894179008118;3.8
20;3;2.0;5;21;0.04187939287142101;1.5
21;12;5.0;5;11;0.036349398684198383;2.4
21;19;6.0;5;17;0.04385888130768867;3.1666666666666665
21;6;3.0;5;20;0.03395832485651061;2.0
21;6;3.0;5;21;0.043980216372312496;2.0
21;1;1.0;5;9;0.008957124843097524;1.0
21;1;1.0;5;8;0.008957124843097524;1.0
22;6;3.0;5;10;0.02949752638669586;2.0
22;2;2.0;5;11;0.044214408914935194;1.0
22;6;3.0;5;12;0.033040848349918196;2.0
22;2;2.0;5;13;0.03065306432054688;1.0
22;6;3.0;5;14;0.03465725601222979;2.0
22;7;4.0;5;15;0.04090750024073599;1.75
22;7;4.0;5;16;0.04090750024073599;1.75
22;2;2.0;5;17;0.024859178833876533;1.0
22;2;2.0;5;18;0.04260840009733366;1.0
22;2;2.0;5;19;0.027983605389856288;1.0
22;6;3.0;5;20;0.02570111822017884;2.0
22;3;1.0;5;21;0.017114023753885876;3.0
23;12;5.0;5;12;0.03638601525680596;2.4
23;19;5.0;5;18;0.03475355870403683;3.8
23;7;4.0;5;19;0.03834632197646083;1.75
23;3;1.0;5;21;0.017114023753885876;3.0
23;1;1.0;5;8;0.010064672509297351;1.0
24;12;5.0;5;14;0.040618872915651714;2.4
24;3;2.0;5;21;0.030553974468953977;1.5
25;7;4.0;5;11;0.03822125249408278;1.75
25;12;5.0;5;12;0.03724322448455374;2.4
25;12;5.0;5;13;0.039904168760313836;2.4
25;12;5.0;5;15;0.04054613860221891;2.4
25;7;4.0;5;16;0.04391741243194475;1.75
25;6;3.0;5;17;0.03341899072353947;2.0
25;9;4.0;5;18;0.0358799749727892;2.25
25;12;5.0;5;19;0.039556970937914625;2.4
25;7;4.0;5;20;0.04136416539099349;1.75
25;3;1.0;5;21;0.027064868320104244;3.0
26;7;4.0;5;11;0.03822125249408278;1.75
26;7;4.0;5;12;0.03822125249408278;1.75
26;7;4.0;5;13;0.039122956001056496;1.75
26;2;2.0;5;14;0.03553852963361689;1.0
26;6;3.0;5;15;0.036476400235322066;2.0
26;6;3.0;5;16;0.03862910319878304;2.0
26;12;5.0;5;17;0.04420172584036383;2.4
26;9;4.0;5;18;0.0358799749727892;2.25
26;6;4.0;5;19;0.04313268066303439;1.5
26;7;4.0;5;20;0.04136416539099349;1.75
27;2;2.0;5;10;0.022630602577825603;1.0
27;3;1.0;5;11;0.026549500539952704;3.0
27;3;2.0;5;12;0.04252687289689283;1.5
27;2;2.0;5;13;0.03527538641492676;1.0
27;2;2.0;5;14;0.03553852963361689;1.0
27;6;3.0;5;15;0.036476400235322066;2.0
27;5;2.0;5;16;0.028879729165639915;2.5
27;6;3.0;5;17;0.03341899072353947;2.0
27;3;2.0;5;18;0.04183992415459096;1.5
27;2;2.0;5;19;0.027983605389856288;1.0
27;5;3.0;5;20;0.04200647360693779;1.6666666666666667
27;3;1.0;5;21;0.025114649506387372;3.0
28;3;1.0;5;10;0.021563805844331735;3.0
28;7;3.0;5;11;0.037723410356718876;2.3333333333333335
28;6;2.0;5;12;0.0414437232013072;3.0
28;7;3.0;5;13;0.03560124837751198;2.3333333333333335
28;7;3.0;5;14;0.03631595253284985;2.3333333333333335
28;9;4.0;5;15;0.03797506209365383;2.25
28;6;2.0;5;16;0.03974904234403023;3.0
28;5;2.0;5;17;0.033180753510588676;2.5
28;19;1.0;5;18;0.03851581815761579;19.0
28;4;1.0;5;19;0.029394100628744743;4.0
28;6;3.0;5;20;0.031465100658642955;2.0
28;4;1.0;5;21;0.03603339297950867;4.0
28;3;1.0;5;9;0.021563805844331735;3.0
29;3;1.0;5;10;0.021563805844331735;3.0
29;6;2.0;5;11;0.04195568547578962;3.0
29;5;1.0;5;12;0.04358722914953634;5.0
29;4;1.0;5;13;0.028126359475866874;4.0
29;7;3.0;5;14;0.03631595253284985;2.3333333333333335
29;4;1.0;5;15;0.0368717583326983;4.0
29;6;2.0;5;16;0.03974904234403023;3.0
29;4;1.0;5;17;0.04151792910969442;4.0
29;5;2.0;5;18;0.04058301626915957;2.5
29;4;2.0;5;19;0.03276632538189375;2.0
29;4;1.0;5;20;0.03646733179275127;4.0
29;4;1.0;5;21;0.03603339297950867;4.0
30;5;2.0;5;21;0.029523715954448408;2.5
30;3;1.0;5;9;0.021563805844331735;3.0
31;9;4.0;5;10;0.04110297815761813;2.25
31;6;2.0;5;11;0.04195568547578962;3.0
31;7;4.0;5;12;0.044155594052906984;1.75
31;7;3.0;5;13;0.03560124837751198;2.3333333333333335
31;9;4.0;5;14;0.03783517220192496;2.25
31;7;3.0;5;15;0.0336111468843439;2.3333333333333335
31;14;3.0;5;16;0.04299379686823474;4.666666666666667
31;7;3.0;5;17;0.039825729685895386;2.3333333333333335
31;19;3.0;5;18;0.03630513547074153;6.333333333333333
31;6;3.0;5;19;0.035465919446777606;2.0
31;6;3.0;5;20;0.035465919446777606;2.0
31;4;1.0;5;21;0.03603339297950867;4.0
31;3;1.0;5;9;0.021563805844331735;3.0
32;19;6.0;5;10;0.04420640609781378;3.1666666666666665
32;4;2.0;5;11;0.03609488194680288;2.0
32;7;4.0;5;12;0.03861321444978905;1.75
32;7;4.0;5;13;0.042273151594712635;1.75
32;7;4.0;5;14;0.04298785575005051;1.75
32;6;3.0;5;15;0.03735169429872839;2.0
32;6;3.0;5;16;0.03735169429872839;2.0
32;4;2.0;5;17;0.031630617803322186;2.0
32;7;4.0;5;18;0.042423375394676346;1.75
32;4;2.0;5;19;0.03954959856507526;2.0
32;6;3.0;5;20;0.032551685321537856;2.0
32;4;1.0;5;21;0.012972498227666336;4.0
33;6;3.0;5;21;0.042332028635206125;2.0
34;19;6.0;5;10;0.038077198370397025;3.1666666666666665
34;13;6.0;5;11;0.04478530373680337;2.1666666666666665
34;13;6.0;5;12;0.04478530373680337;2.1666666666666665
34;6;4.0;5;13;0.044313194778712026;1.5
34;7;4.0;5;14;0.03349109785518813;1.75
34;12;5.0;5;15;0.04087968659537736;2.4
34;19;6.0;5;16;0.04085054295319123;3.1666666666666665
34;14;6.0;5;17;0.044016351747949704;2.3333333333333335
34;19;5.0;5;18;0.034529089049659734;3.8
34;7;4.0;5;19;0.04035228534297223;1.75
34;5;3.0;5;20;0.041582781561688445;1.6666666666666667
34;2;2.0;5;21;0.034344997273772576;1.0
35;14;5.0;5;10;0.044389293440662;2.8
35;2;2.0;5;11;0.03246105856124555;1.0
35;2;2.0;5;12;0.03246105856124555;1.0
35;1;1.0;5;13;0.005800917442462501;1.0
35;2;2.0;5;14;0.029783783595732374;1.0
35;1;1.0;5;15;0.016749680747269475;1.0
35;12;5.0;5;16;0.04087968659537736;2.4
35;4;3.0;5;17;0.04305320659247756;1.3333333333333333
35;5;3.0;5;18;0.04133478420167176;1.6666666666666667
35;1;1.0;5;19;0.005352233519090475;1.0
35;1;1.0;5;20;0.005352233519090475;1.0
35;1;1.0;5;21;0.00022401258524609342;1.0
36;14;5.0;5;10;0.04492866103773798;2.8
36;12;5.0;5;11;0.03865909377240779;2.4
36;12;5.0;5;12;0.03865909377240779;2.4
36;7;3.0;5;14;0.036971460239041305;2.3333333333333335
36;19;5.0;5;17;0.03947883738065284;3.8
36;9;4.0;5;19;0.04250024508483439;2.25
36;5;2.0;5;21;0.02168230976848343;2.5
36;1;1.0;5;9;0.006694748165481465;1.0
37;9;4.0;5;19;0.04250024508483439;2.25
37;9;4.0;5;20;0.04478300812087099;2.25
37;1;1.0;5;21;0.02636142477147347;1.0
38;13;6.0;5;11;0.041260213175977854;2.1666666666666665
38;7;4.0;5;12;0.03912260949224147;1.75
38;7;4.0;5;13;0.04002431299921519;1.75
38;7;4.0;5;14;0.04073901715455307;1.75
38;12;5.0;5;15;0.03444601020329669;2.4
38;12;5.0;5;16;0.03444601020329669;2.4
38;12;6.0;5;17;0.04421421214398599;2.0
38;14;6.0;5;18;0.0438408696497226;2.3333333333333335
38;6;3.0;5;19;0.033021071170265794;2.0
38;6;3.0;5;20;0.033021071170265794;2.0
38;1;1.0;5;21;0.017229439959569576;1.0
39;19;5.0;5;10;0.040770002056644127;3.8
39;4;2.0;5;11;0.0375894814064245;2.0
39;7;4.0;5;12;0.03912260949224147;1.75
39;1;1.0;5;13;0.02505640451656862;1.0
39;7;4.0;5;14;0.04073901715455307;1.75
39;6;3.0;5;15;0.03876959634708141;2.0
39;6;3.0;5;16;0.03876959634708141;2.0
39;7;4.0;5;17;0.0374559539913989;1.75
39;12;5.0;5;18;0.03863854886385808;2.4
39;6;3.0;5;19;0.033021071170265794;2.0
39;5;2.0;5;20;0.023763017466984393;2.5
39;2;2.0;5;21;0.04390965522727652;1.0
40;6;3.0;5;10;0.03757145487508059;2.0
40;7;3.0;5;11;0.03471768105553416;2.3333333333333335
40;12;5.0;5;12;0.034120762651936094;2.4
40;6;3.0;5;13;0.03709295719639904;2.0
40;3;2.0;5;14;0.04347423235924171;1.5
40;7;4.0;5;15;0.04266606646664247;1.75
40;1;1.0;5;16;0.02830271743505462;1.0
40;6;3.0;5;17;0.03355948387183784;2.0
40;4;2.0;5;18;0.0404507826102461;2.0
40;4;2.0;5;19;0.03213018982249149;2.0
40;1;1.0;5;20;0.022805686063906136;1.0
40;1;1.0;5;21;0.017229439959569576;1.0
41;9;4.0;5;10;0.0414875653301;2.25
41;1;1.0;5;11;0.008802314622425226;1.0
41;12;5.0;5;12;0.034120762651936094;2.4
41;6;3.0;5;13;0.03709295719639904;2.0
41;12;5.0;5;14;0.03573717031424769;2.4
41;4;2.0;5;15;0.039331237910992585;2.0
41;7;4.0;5;16;0.04266606646664247;1.75
41;2;2.0;5;17;0.040379898474421715;1.0
41;7;4.0;5;18;0.04384127744302937;1.75
41;4;2.0;5;19;0.03213018982249149;2.0
41;5;2.0;5;20;0.023763017466984393;2.5
41;2;2.0;5;21;0.04390965522727652;1.0
42;9;4.0;5;10;0.0414875653301;2.25
42;7;4.0;5;11;0.04166182702620469;1.75
42;12;5.0;5;12;0.034120762651936094;2.4
42;13;6.0;5;13;0.040841124946506546;2.1666666666666665
42;12;5.0;5;14;0.03573717031424769;2.4
42;7;4.0;5;15;0.04266606646664247;1.75
42;4;2.0;5;16;0.04254829824420161;2.0
42;7;4.0;5;17;0.0374559539913989;1.75
42;7;4.0;5;18;0.04384127744302937;1.75
42;1;1.0;5;19;0.018833055775748363;1.0
42;5;2.0;5;20;0.02165533849675356;2.5
42;1;1.0;5;21;0.013256809671411792;1.0
42;1;1.0;5;9;0.005871065664993999;1.0
43;13;6.0;5;11;0.04247863897349605;2.1666666666666665
43;12;5.0;5;13;0.03502246615890981;2.4
43;12;5.0;5;14;0.03573717031424769;2.4
43;13;6.0;5;15;0.0419038668177837;2.1666666666666665
43;7;4.0;5;16;0.04266606646664247;1.75
43;7;4.0;5;17;0.0374559539913989;1.75
43;14;6.0;5;18;0.0438408696497226;2.3333333333333335
43;6;3.0;5;19;0.02918596204707985;2.0
43;9;4.0;5;20;0.0356510233089671;2.25
43;1;1.0;5;21;0.013256809671411792;1.0
43;1;1.0;5;9;0.005871065664993999;1.0
44;6;3.0;5;10;0.038874483559447635;2.0
44;6;3.0;5;11;0.03489536210020258;2.0
44;6;3.0;5;12;0.032356144566239364;2.0
44;7;4.0;5;13;0.04002431299921519;1.75
44;6;3.0;5;14;0.03397255222855096;2.0
44;6;3.0;5;15;0.03493448722389545;2.0
44;1;1.0;5;16;0.01742635997166466;1.0
44;7;4.0;5;17;0.0374559539913989;1.75
44;4;2.0;5;18;0.038343103640015266;2.0
44;19;6.0;5;19;0.035198056685794774;3.1666666666666665
44;5;2.0;5;20;0.02165533849675356;2.5
44;1;1.0;5;21;0.010506815405567025;1.0
44;1;1.0;5;9;0.008621059930838768;1.0
45;9;4.0;5;10;0.0414875653301;2.25
45;12;5.0;5;11;0.03665998018589931;2.4
45;7;4.0;5;12;0.03912260949224147;1.75
45;2;2.0;5;13;0.04064976425360315;1.0
45;2;2.0;5;14;0.04091290747229328;1.0
45;6;3.0;5;15;0.03493448722389545;2.0
45;4;2.0;5;16;0.04254829824420161;2.0
45;2;2.0;5;17;0.036407268186263934;1.0
45;6;3.0;5;18;0.03470702541866111;2.0
45;6;3.0;5;19;0.02918596204707985;2.0
45;5;2.0;5;20;0.02165533849675356;2.5
45;1;1.0;5;21;0.010506815405567025;1.0
46;6;3.0;5;20;0.03221605365222174;2.0
46;9;4.0;5;21;0.03868111491410902;2.25
47;13;6.0;5;13;0.040841124946506546;2.1666666666666665
47;13;6.0;5;15;0.0419038668177837;2.1666666666666665
47;12;6.0;5;17;0.04421421214398599;2.0
47;14;6.0;5;18;0.0438408696497226;2.3333333333333335
47;19;6.0;5;20;0.035198056685794774;3.1666666666666665
47;2;2.0;5;21;0.03993702493911874;1.0
48;12;5.0;5;11;0.03665998018589931;2.4
48;7;4.0;5;12;0.042152701097383394;1.75
48;13;6.0;5;13;0.040841124946506546;2.1666666666666665
48;6;3.0;5;14;0.037002643833692866;2.0
48;12;5.0;5;15;0.03444601020329669;2.4
48;12;5.0;5;16;0.03444601020329669;2.4
48;7;4.0;5;17;0.04048604559654082;1.75
48;9;4.0;5;18;0.03444145920805507;2.25
48;12;5.0;5;19;0.038161176125999105;2.4
48;19;6.0;5;20;0.035198056685794774;3.1666666666666665
48;1;1.0;5;21;0.010506815405567025;1.0
49;13;6.0;5;15;0.0419038668177837;2.1666666666666665
49;12;5.0;5;16;0.03444601020329669;2.4
49;19;6.0;5;20;0.035198056685794774;3.1666666666666665
49;9;4.0;5;21;0.03868111491410902;2.25
49;1;1.0;5;9;0.008621059930838768;1.0
50;9;4.0;5;10;0.04252611608851752;2.25
50;7;4.0;5;11;0.04270037778462221;1.75
50;7;4.0;5;12;0.040161160250658995;1.75
50;12;5.0;5;13;0.028272822707286347;2.4
50;7;4.0;5;14;0.04177756791297059;1.75
50;12;6.0;5;15;0.041611652718578605;2.0
50;12;5.0;5;16;0.030059392763796027;2.4
50;7;4.0;5;17;0.03849450474981642;1.75
50;7;4.0;5;18;0.04487982820144689;1.75
50;9;4.0;5;19;0.03440681103134802;2.25
50;2;2.0;5;20;0.04352173019673092;1.0
50;2;2.0;5;21;0.037945484092394344;1.0
51;12;5.0;5;11;0.02991033673427584;2.4
51;19;7.0;5;12;0.04458474644322445;2.7142857142857144
51;12;6.0;5;14;0.040539786817406796;2.0
51;12;5.0;5;15;0.030059392763796027;2.4
51;7;4.0;5;16;0.04370461722505999;1.75
51;12;6.0;5;17;0.03855856753008759;2.0
51;13;6.0;5;18;0.03786432369001532;2.1666666666666665
51;9;4.0;5;19;0.03440681103134802;2.25
51;12;5.0;5;20;0.03845239831531131;2.4
51;6;3.0;5;21;0.03022451280549734;2.0
52;14;6.0;5;10;0.044724972672990054;2.3333333333333335
52;12;5.0;5;11;0.031781792423853414;2.4
52;12;6.0;5;12;0.0429246929110434;2.0
52;12;5.0;5;13;0.03268349593082713;2.4
52;12;6.0;5;14;0.04495046004094758;2.0
52;8;4.0;5;15;0.04401749023300143;2.0
52;12;6.0;5;16;0.04183634313571548;2.0
52;12;6.0;5;17;0.03878325794722446;2.0
52;9;4.0;5;18;0.03267460877846754;2.25
52;9;4.0;5;19;0.03463150144848489;2.25
52;12;5.0;5;20;0.03453575412383489;2.4
52;1;1.0;5;21;0.009419240478888652;1.0
52;1;1.0;5;9;0.009465125364300643;1.0
53;13;5.0;5;10;0.04226997652159926;2.6
53;12;5.0;5;11;0.031781792423853414;2.4
53;8;4.0;5;12;0.04427977936393257;2.0
53;9;4.0;5;13;0.03477847382993002;2.25
53;9;4.0;5;14;0.035493177985267896;2.25
53;8;4.0;5;15;0.04401749023300143;2.0
53;8;4.0;5;16;0.04401749023300143;2.0
53;6;3.0;5;17;0.03193444386591014;2.0
53;12;5.0;5;18;0.03443743302639423;2.4
53;6;3.0;5;19;0.0372770270892669;2.0
53;9;4.0;5;20;0.0327729298759082;2.25
53;1;1.0;5;21;0.009419240478888652;1.0
54;19;6.0;5;10;0.043120148774154314;3.1666666666666665
54;9;4.0;5;11;0.04073674503016387;2.25
54;9;4.0;5;12;0.03589325706583328;2.25
54;7;3.0;5;13;0.03563895866199809;2.3333333333333335
54;12;5.0;5;14;0.03486304202085065;2.4
54;7;3.0;5;15;0.03317769201854255;2.3333333333333335
54;12;5.0;5;16;0.0302840831809329;2.4
54;12;5.0;5;17;0.027230997992441892;2.4
54;7;3.0;5;18;0.03846235511308013;2.3333333333333335
54;13;6.0;5;19;0.040164610313162985;2.1666666666666665
54;12;5.0;5;20;0.03453575412383489;2.4
54;1;1.0;5;21;0.02075829484481303;1.0
54;1;1.0;5;9;0.0017474878847913411;1.0
55;12;3.0;5;10;0.044480358053415575;4.0
55;7;3.0;5;11;0.040482446626328675;2.3333333333333335
55;9;4.0;5;12;0.03589325706583328;2.25
